STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,RELATED_EXPENSE_ID,VALUE_DATE,SOURCE_FILENAME,MIME_TYPE,CREATED_AT
888,2025-07-21,REGLEMENT Langlois,FACTURE FACT-2025-002301,,2219.67,Paiement conforme,2301.0,,2025-07-21,,,2025-07-21
889,2025-07-21,VIREMENT Jacob,N° FACT-2025-004323,,3913.36,Facture soldée,4323.0,,2025-07-22,,,2025-07-21
890,2025-07-21,VIREMENT Hervé S.A.R.L.,FACT N°FACT-2025-002529,,784.44,Règlement client,2529.0,,2025-07-22,,,2025-07-21
891,2025-07-21,CHEQUE Perret Collège,REF FACT-2025-001759,,277.03,Règlement client,1759.0,,2025-07-21,,,2025-07-21
892,2025-07-21,PRLV Morvan-sur-Blot Cons,PAIEMENT FACTURE FACT-2025-004297,,5517.43,Règlement client,4297.0,,2025-07-21,,,2025-07-21
893,2025-07-21,REGLEMENT Guyot et Fils,PAIEMENT FACTURE FACT-2025-000208,,4677.12,Règlement client,208.0,,2025-07-21,,,2025-07-21
894,2025-07-21,PAIEMENT Schneider Techer S.A,FACT FACT-2025-003458,,9365.8,Règlement client,3458.0,,2025-07-22,,,2025-07-21
895,2025-07-21,CB Dupré S.A.,PAIEMENT FACTURE FACT-2025-004866,,7889.59,Règlement client,4866.0,,2025-07-22,,,2025-07-21
896,2025-07-21,VIR SEPA Bodin Gautier S.A.,FACTURE FACT-2025-004661,,4364.96,Paiement conforme,4661.0,,2025-07-23,,,2025-07-21
897,2025-07-21,PAIEMENT Maillet,FACT FACT-2025-002586,,6429.69,Paiement conforme,2586.0,,2025-07-22,,,2025-07-21
898,2025-07-21,VIR SEPA Duval Bazin SA,REGLEMENT FACT-2025-001219,,8224.35,Règlement client,1219.0,,2025-07-21,,,2025-07-21
899,2025-07-21,PRLV Riou Costa S.A.R.L.,N° FACT-2025-004199,,2978.48,Règlement client,4199.0,,2025-07-22,,,2025-07-21
900,2025-07-21,CHEQUE Saint Pénélopedan Pr,N° FACT-2025-002648,,117.42,Facture soldée,2648.0,,2025-07-22,,,2025-07-21
901,2025-07-21,PRLV Chrétien Collège,REGLEMENT FACT-2025-002453,,5422.46,Règlement client,2453.0,,2025-07-22,,,2025-07-21
902,2025-07-21,VIR Collet Lycée,REGLEMENT FACT-2025-003229,,7343.15,,3229.0,,2025-07-22,,,2025-07-21
903,2025-07-21,CHEQUE Giraud S.A.,REF FACT-2025-003316,,8545.05,Règlement client,3316.0,,2025-07-21,,,2025-07-21
904,2025-07-21,CHEQUE Regnier Université,FACT N°FACT-2025-002418,,6801.96,Facture soldée,2418.0,,2025-07-22,,,2025-07-21
905,2025-07-21,CHEQUE Saint Monique-sur-Me,N° FACT-2025-003751,,8524.89,,3751.0,,2025-07-21,,,2025-07-21
906,2025-07-21,VIR SEPA Maury-sur-Royer Cons,N° FACT-2025-004151,,10062.38,Facture soldée,4151.0,,2025-07-23,,,2025-07-21
907,2025-07-21,PAIEMENT Ferrand-sur-Pereira ,FACT FACT-2025-003359,,3838.77,Règlement client,3359.0,,2025-07-23,,,2025-07-21
908,2025-07-21,PAIEMENT Normand S.A.S.,FACT FACT-2025-003968,,2843.2,Paiement conforme,3968.0,,2025-07-22,,,2025-07-21
909,2025-07-21,PRLV DelahayeBourg Préfec,N° FACT-2025-000373,,2319.43,Paiement conforme,373.0,,2025-07-21,,,2025-07-21
910,2025-07-21,PAIEMENT Gillet Collège,PAIEMENT FACTURE FACT-2025-004574,,7430.0,Paiement conforme,4574.0,,2025-07-23,,,2025-07-21
911,2025-07-21,VIR Pons,REF FACTURE FACT-2025-004955,,8815.12,,4955.0,,2025-07-21,,,2025-07-21
912,2025-07-21,REGLEMENT Rousseau SA,REF FACTURE FACT-2025-003351,,2496.75,,3351.0,,2025-07-21,,,2025-07-21
913,2025-07-21,REGLEMENT Chevallier Briand SA,REGLEMENT FACT-2025-001019,,1313.44,Virement reçu,1019.0,,2025-07-21,,,2025-07-21
914,2025-07-21,REGLEMENT Blanc,PAIEMENT FACTURE FACT-2025-003819,,7626.09,Facture soldée,3819.0,,2025-07-22,,,2025-07-21
915,2025-07-21,CHEQUE Fabre-les-Bains Univ,FACT FACT-2025-001742,,9636.6,Paiement conforme,1742.0,,2025-07-23,,,2025-07-21
916,2025-07-21,VIREMENT Hamon,PAIEMENT FACTURE FACT-2025-002554,,2444.99,Règlement client,2554.0,,2025-07-21,,,2025-07-21
917,2025-07-21,PRLV BarthelemyBourg Cons,FACT N°FACT-2025-004153,,6095.7,Paiement conforme,4153.0,,2025-07-23,,,2025-07-21
918,2025-07-21,REGLEMENT Rossi,REGLEMENT FACT-2025-003988,,6394.64,Règlement client,3988.0,,2025-07-21,,,2025-07-21
919,2025-07-21,REGLEMENT Cousin S.A.,FACTURE FACT-2025-002783,,6680.28,Facture soldée,2783.0,,2025-07-21,,,2025-07-21
920,2025-07-21,VIR Moulin S.A.S.,N° FACT-2025-001809,,4174.94,Paiement conforme,1809.0,,2025-07-21,,,2025-07-21
921,2025-07-21,CHEQUE Clément Dos Santos e,FACTURE FACT-2025-002760,,8031.49,Virement reçu,2760.0,,2025-07-21,,,2025-07-21
922,2025-07-21,CB Saint LaureVille Mai,REF FACT-2025-002170,,8695.88,Règlement client,2170.0,,2025-07-21,,,2025-07-21
923,2025-07-21,CHEQUE Petitjean-la-Forêt M,FACT FACT-2025-002807,,5699.35,,2807.0,,2025-07-23,,,2025-07-21
924,2025-07-21,CHEQUE Maury-sur-Royer Cons,PAIEMENT FACTURE FACT-2025-001824,,3631.87,Virement reçu,1824.0,,2025-07-23,,,2025-07-21
925,2025-07-21,VIREMENT Lemoine Université,REGLEMENT FACT-2025-002913,,9332.98,Règlement client,2913.0,,2025-07-21,,,2025-07-21
926,2025-07-21,PRLV Moulinnec Hôpital,REF FACTURE FACT-2025-004900,,1160.92,Virement reçu,4900.0,,2025-07-21,,,2025-07-21
927,2025-07-21,PRLV Jacquot,REGLEMENT FACT-2025-001212,,1585.43,Virement reçu,1212.0,,2025-07-22,,,2025-07-21
928,2025-07-21,CHEQUE Fournier Lycée,PAIEMENT FACTURE FACT-2025-003814,,8001.19,Règlement client,3814.0,,2025-07-21,,,2025-07-21
929,2025-07-21,REGLEMENT Perez,FACT N°FACT-2025-000992,,1046.21,Règlement client,992.0,,2025-07-21,,,2025-07-21
930,2025-07-21,VIR Gilbert,N° FACT-2025-001962,,10217.6,Facture soldée,1962.0,,2025-07-23,,,2025-07-21
931,2025-07-21,VIR SEPA Lebonboeuf Universit,REGLEMENT FACT-2025-002577,,5684.39,Paiement conforme,2577.0,,2025-07-21,,,2025-07-21
932,2025-07-21,REGLEMENT Moreno SA,REF FACTURE FACT-2025-001582,,10032.41,Paiement conforme,1582.0,,2025-07-22,,,2025-07-21
933,2025-07-21,REGLEMENT Fernandes,N° FACT-2025-001668,,2910.87,Facture soldée,1668.0,,2025-07-21,,,2025-07-21
934,2025-07-21,VIREMENT Carre,REF FACTURE FACT-2025-001222,,7047.57,Facture soldée,1222.0,,2025-07-23,,,2025-07-21
935,2025-07-21,VIREMENT Courtois Maury SA,REGLEMENT FACT-2025-003982,,9584.55,,3982.0,,2025-07-21,,,2025-07-21
936,2025-07-21,CHEQUE De Sousa Mairie,FACT N°FACT-2025-004954,,3137.39,Facture soldée,4954.0,,2025-07-22,,,2025-07-21
937,2025-07-21,VIREMENT Menard,REF FACTURE FACT-2025-002530,,2930.36,Facture soldée,2530.0,,2025-07-23,,,2025-07-21
938,2025-07-21,CB Gérard Mairie,REF FACTURE FACT-2025-000831,,7669.57,Règlement client,831.0,,2025-07-22,,,2025-07-21
939,2025-07-21,REGLEMENT Charles,PAIEMENT FACTURE FACT-2025-003777,,6985.74,Paiement conforme,3777.0,,2025-07-22,,,2025-07-21
940,2025-07-21,CB Boucher Université,REF FACT-2025-001341,,1925.41,Règlement client,1341.0,,2025-07-23,,,2025-07-21
941,2025-07-21,CHEQUE Royer S.A.S.,FACT N°FACT-2025-004794,,402.13,Paiement conforme,4794.0,,2025-07-21,,,2025-07-21
942,2025-07-21,REGLEMENT Le Gall,REGLEMENT FACT-2025-001347,,4864.52,Facture soldée,1347.0,,2025-07-21,,,2025-07-21
943,2025-07-21,CB Lamy,FACTURE FACT-2025-000790,,4510.83,Règlement client,790.0,,2025-07-21,,,2025-07-21
944,2025-07-21,VIREMENT Didier,PAIEMENT FACTURE FACT-2025-003219,,3768.67,,3219.0,,2025-07-22,,,2025-07-21
945,2025-07-21,CHEQUE Goncalves,FACTURE FACT-2025-001143,,7149.56,Facture soldée,1143.0,,2025-07-23,,,2025-07-21
946,2025-07-21,REGLEMENT Henry Université,FACT N°FACT-2025-003130,,9201.08,,3130.0,,2025-07-21,,,2025-07-21
947,2025-07-21,VIR Imbert-la-Forêt Préf,FACTURE FACT-2025-003340,,1513.06,Virement reçu,3340.0,,2025-07-21,,,2025-07-21
948,2025-07-21,VIR SEPA Blin,REGLEMENT FACT-2025-003661,,2111.68,,3661.0,,2025-07-22,,,2025-07-21
949,2025-07-21,VIR SEPA Faure-les-Bains Cons,REGLEMENT FACT-2025-003895,,7646.74,Facture soldée,3895.0,,2025-07-23,,,2025-07-21
950,2025-07-21,VIREMENT Foucher Université,REF FACTURE FACT-2025-000426,,4839.58,Virement reçu,426.0,,2025-07-23,,,2025-07-21
951,2025-07-21,VIR SEPA Berger,N° FACT-2025-003105,,4280.48,Facture soldée,3105.0,,2025-07-23,,,2025-07-21
952,2025-07-21,CHEQUE Merle,FACT FACT-2025-002260,,8484.06,,2260.0,,2025-07-23,,,2025-07-21
953,2025-07-21,VIR Legrand Gomez S.A.,REF FACT-2025-002705,,3745.76,Virement reçu,2705.0,,2025-07-23,,,2025-07-21
954,2025-07-21,VIREMENT Dubois-la-Forêt Univ,REGLEMENT FACT-2025-002247,,4669.59,Paiement conforme,2247.0,,2025-07-23,,,2025-07-21
955,2025-07-21,PAIEMENT Legrand,FACT N°FACT-2025-001000,,3859.32,Règlement client,1000.0,,2025-07-21,,,2025-07-21
956,2025-07-21,VIR Hardy-sur-Richard Ma,N° FACT-2025-004724,,3431.84,,4724.0,,2025-07-22,,,2025-07-21
957,2025-07-21,PRLV Sainte Anouk Mairie,REGLEMENT FACT-2025-000518,,1200.87,,518.0,,2025-07-22,,,2025-07-21
958,2025-07-21,CB Moulin,REF FACT-2025-001266,,4857.11,Facture soldée,1266.0,,2025-07-21,,,2025-07-21
959,2025-07-21,PAIEMENT Da Silva-sur-Guillau,FACT N°FACT-2025-004898,,3144.42,Paiement conforme,4898.0,,2025-07-23,,,2025-07-21
960,2025-07-21,REGLEMENT Besson S.A.S.,REF FACT-2025-004102,,7216.9,Facture soldée,4102.0,,2025-07-22,,,2025-07-21
961,2025-07-21,PRLV Laurent Lambert S.A.,REF FACTURE FACT-2025-004556,,3217.58,Facture soldée,4556.0,,2025-07-22,,,2025-07-21
962,2025-07-21,CHEQUE Langlois,REF FACT-2025-002302,,982.83,Virement reçu,2302.0,,2025-07-23,,,2025-07-21
963,2025-07-21,VIR SEPA Roux Leclercq et Fil,REF FACTURE FACT-2025-001509,,4063.47,,1509.0,,2025-07-21,,,2025-07-21
964,2025-07-21,VIR Courtois Lycée,N° FACT-2025-002700,,6111.21,Paiement conforme,2700.0,,2025-07-22,,,2025-07-21
965,2025-07-21,VIREMENT Normand SARL,N° FACT-2025-004627,,203.17,Paiement conforme,4627.0,,2025-07-21,,,2025-07-21
966,2025-07-21,VIR Benard,FACTURE FACT-2025-002426,,6624.56,Virement reçu,2426.0,,2025-07-21,,,2025-07-21
967,2025-07-21,VIR Muller,N° FACT-2025-000939,,9666.35,Règlement client,939.0,,2025-07-21,,,2025-07-21
968,2025-07-21,CHEQUE Guillou,FACT N°FACT-2025-000174,,10397.24,Règlement client,174.0,,2025-07-22,,,2025-07-21
969,2025-07-21,VIREMENT Fischer SA,FACT FACT-2025-002025,,605.36,Virement reçu,2025.0,,2025-07-23,,,2025-07-21
970,2025-07-21,CB Martel,N° FACT-2025-002682,,6205.83,Facture soldée,2682.0,,2025-07-22,,,2025-07-21
971,2025-07-21,VIR SEPA Lemoine,REF FACT-2025-004347,,1046.26,,4347.0,,2025-07-22,,,2025-07-21
972,2025-07-21,PRLV PelletierBourg Conse,REF FACT-2025-002513,,10270.0,Facture soldée,2513.0,,2025-07-21,,,2025-07-21
973,2025-07-21,CB Blot-sur-Marques Hôp,REF FACT-2025-003598,,8789.13,Paiement conforme,3598.0,,2025-07-22,,,2025-07-21
974,2025-07-21,VIR SEPA Mathieu Mairie,PAIEMENT FACTURE FACT-2025-004028,,9246.63,,4028.0,,2025-07-22,,,2025-07-21
975,2025-07-21,VIREMENT Carre,REF FACTURE FACT-2025-001063,,8940.98,Virement reçu,1063.0,,2025-07-21,,,2025-07-21
976,2025-07-21,PAIEMENT Bernier Université,FACT FACT-2025-003041,,2410.0,Facture soldée,3041.0,,2025-07-22,,,2025-07-21
977,2025-07-21,CB Loiseau et Fils,REF FACTURE FACT-2025-004135,,10204.9,Règlement client,4135.0,,2025-07-21,,,2025-07-21
978,2025-07-21,REGLEMENT Lucas Conseil Départ,REF FACT-2025-004159,,1769.83,Règlement client,4159.0,,2025-07-23,,,2025-07-21
979,2025-07-21,REGLEMENT Blanchet,N° FACT-2025-002759,,2020.69,Virement reçu,2759.0,,2025-07-21,,,2025-07-21
980,2025-07-21,VIR Gérard et Fils,FACT FACT-2025-000433,,5685.75,Virement reçu,433.0,,2025-07-23,,,2025-07-21
981,2025-07-21,PRLV Arnaud Roger S.A.S.,FACTURE FACT-2025-002764,,4830.56,,2764.0,,2025-07-22,,,2025-07-21
982,2025-07-21,VIR Alexandre Boulanger ,N° FACT-2025-000930,,6941.37,Paiement conforme,930.0,,2025-07-21,,,2025-07-21
983,2025-07-21,CHEQUE Godard Lycée,REF FACT-2025-002136,,6435.56,Facture soldée,2136.0,,2025-07-23,,,2025-07-21
984,2025-07-21,VIR Collet Lycée,FACT FACT-2025-003191,,8803.22,,3191.0,,2025-07-23,,,2025-07-21
985,2025-07-21,REGLEMENT Poirier-sur-Maillet ,REF FACTURE FACT-2025-003524,,9292.69,,3524.0,,2025-07-22,,,2025-07-21
986,2025-07-21,VIR SEPA Lecomte Hernandez S.,REF FACT-2025-001957,,6159.28,Virement reçu,1957.0,,2025-07-21,,,2025-07-21
987,2025-07-21,VIR SEPA Sanchez S.A.,PAIEMENT FACTURE FACT-2025-004246,,2222.72,Règlement client,4246.0,,2025-07-21,,,2025-07-21
988,2025-07-21,VIREMENT Charles,FACT N°FACT-2025-003149,,11241.23,,3149.0,,2025-07-23,,,2025-07-21
989,2025-07-21,REGLEMENT Sainte ÉdithBourg Co,PAIEMENT FACTURE FACT-2025-000098,,5187.59,Paiement conforme,98.0,,2025-07-21,,,2025-07-21
990,2025-07-21,CHEQUE Le Goffboeuf Mairie,PAIEMENT FACTURE FACT-2025-000314,,7972.01,Facture soldée,314.0,,2025-07-22,,,2025-07-21
991,2025-07-21,CHEQUE Lebrun Lycée,REGLEMENT FACT-2025-003854,,1937.72,,3854.0,,2025-07-22,,,2025-07-21
992,2025-07-21,REGLEMENT Guillet-sur-Colas Co,N° FACT-2025-000148,,6125.76,,148.0,,2025-07-22,,,2025-07-21
993,2025-07-21,VIR Sauvage-les-Bains Ma,FACT FACT-2025-003996,,3277.11,,3996.0,,2025-07-23,,,2025-07-21
994,2025-07-21,CHEQUE Rodriguez,REF FACTURE FACT-2025-004665,,1203.83,Virement reçu,4665.0,,2025-07-23,,,2025-07-21
995,2025-07-21,CB Arnaud Université,REF FACTURE FACT-2025-000068,,9933.78,Paiement conforme,68.0,,2025-07-23,,,2025-07-21
996,2025-07-21,PAIEMENT Lecoq-sur-Léger Hôpi,PAIEMENT FACTURE FACT-2025-000537,,5225.11,Paiement conforme,537.0,,2025-07-22,,,2025-07-21
997,2025-07-21,VIR Diallo,REGLEMENT FACT-2025-000965,,225.76,Règlement client,965.0,,2025-07-22,,,2025-07-21
998,2025-07-21,VIR SEPA Giraud,FACT N°FACT-2025-000511,,463.21,Facture soldée,511.0,,2025-07-22,,,2025-07-21
999,2025-07-21,PRLV Mendès,REF FACTURE FACT-2025-003052,,7908.22,Facture soldée,3052.0,,2025-07-21,,,2025-07-21
1000,2025-07-21,CHEQUE Moulinnec Hôpital,FACT FACT-2025-000722,,9240.87,Règlement client,722.0,,2025-07-21,,,2025-07-21
1001,2025-07-21,CB Guichard SARL,REF FACT-2025-001367,,10005.64,Règlement client,1367.0,,2025-07-23,,,2025-07-21
1002,2025-07-21,VIR Gosselin et Fils,FACTURE FACT-2025-004790,,4940.31,Facture soldée,4790.0,,2025-07-21,,,2025-07-21
1003,2025-07-21,PAIEMENT Godard Lycée,REF FACTURE FACT-2025-001555,,3275.99,Virement reçu,1555.0,,2025-07-23,,,2025-07-21
1004,2025-07-21,CB Julien Boyer S.A.,N° FACT-2025-002166,,6414.16,Virement reçu,2166.0,,2025-07-22,,,2025-07-21
1005,2025-07-21,PRLV Le Gall,N° FACT-2025-001110,,10633.21,Règlement client,1110.0,,2025-07-21,,,2025-07-21
1006,2025-07-21,CHEQUE Saint LaureVille Mai,FACT FACT-2025-001062,,882.99,Paiement conforme,1062.0,,2025-07-23,,,2025-07-21
1007,2025-07-21,VIREMENT Laurent Lambert S.A.,N° FACT-2025-000306,,142.58,Paiement conforme,306.0,,2025-07-23,,,2025-07-21
1008,2025-07-21,VIR Gomeznec Préfecture,N° FACT-2025-004251,,7818.63,Virement reçu,4251.0,,2025-07-22,,,2025-07-21
1009,2025-07-21,CB BenardBourg Préfectu,REGLEMENT FACT-2025-003104,,6540.52,,3104.0,,2025-07-21,,,2025-07-21
1010,2025-07-21,VIR Lombard Devaux SA,FACT FACT-2025-002394,,332.75,Paiement conforme,2394.0,,2025-07-23,,,2025-07-21
1011,2025-07-21,CHEQUE Roux Leclercq et Fil,REF FACT-2025-004880,,557.97,Virement reçu,4880.0,,2025-07-22,,,2025-07-21
1012,2025-07-21,VIR Faure Gimenez SA,REF FACT-2025-003632,,6468.82,Virement reçu,3632.0,,2025-07-22,,,2025-07-21
1013,2025-07-21,CB Moreau,FACT FACT-2025-004568,,1958.19,Virement reçu,4568.0,,2025-07-23,,,2025-07-21
1014,2025-07-21,CHEQUE PicardVille Hôpital,N° FACT-2025-001831,,6912.28,,1831.0,,2025-07-22,,,2025-07-21
1015,2025-07-21,PRLV Dumont S.A.,FACT FACT-2025-004056,,3186.85,Paiement conforme,4056.0,,2025-07-21,,,2025-07-21
1016,2025-07-21,CB Pruvost et Fils,FACT FACT-2025-003122,,9639.18,Facture soldée,3122.0,,2025-07-23,,,2025-07-21
1017,2025-07-21,REGLEMENT Étiennedan Lycée,REF FACTURE FACT-2025-003422,,6041.06,Règlement client,3422.0,,2025-07-22,,,2025-07-21
1018,2025-07-21,PAIEMENT Thomas S.A.S.,PAIEMENT FACTURE FACT-2025-000825,,11622.35,Règlement client,825.0,,2025-07-22,,,2025-07-21
1019,2025-07-21,PAIEMENT Wagner Bernier et Fi,FACT N°FACT-2025-002649,,296.11,Virement reçu,2649.0,,2025-07-23,,,2025-07-21
1020,2025-07-21,VIR SEPA Rodriguez Dufour S.A,FACT N°FACT-2025-001636,,5391.87,Paiement conforme,1636.0,,2025-07-21,,,2025-07-21
1021,2025-07-21,VIR SEPA Delmas-sur-Gros Mair,N° FACT-2025-000243,,5562.66,Règlement client,243.0,,2025-07-21,,,2025-07-21
1022,2025-07-21,VIREMENT Grenier Charpentier ,PAIEMENT FACTURE FACT-2025-001074,,3479.84,Règlement client,1074.0,,2025-07-23,,,2025-07-21
1023,2025-07-21,REGLEMENT Thomas,FACTURE FACT-2025-001208,,6670.66,Facture soldée,1208.0,,2025-07-22,,,2025-07-21
1024,2025-07-21,REGLEMENT Imbert Hôpital,FACT FACT-2025-003696,,2783.26,Facture soldée,3696.0,,2025-07-23,,,2025-07-21
1025,2025-07-21,CB Vidal Préfecture,REF FACTURE FACT-2025-000856,,7036.96,,856.0,,2025-07-23,,,2025-07-21
1026,2025-07-21,CHEQUE Sainte Julie-les-Bai,PAIEMENT FACTURE FACT-2025-004904,,3995.09,Règlement client,4904.0,,2025-07-22,,,2025-07-21
1027,2025-07-21,VIREMENT Delattredan Collège,REF FACTURE FACT-2025-001237,,6112.7,Virement reçu,1237.0,,2025-07-21,,,2025-07-21
1028,2025-07-21,CHEQUE Meyer SA,FACT N°FACT-2025-000815,,8505.56,Virement reçu,815.0,,2025-07-23,,,2025-07-21
1029,2025-07-21,PRLV Ferrand-sur-Pereira ,PAIEMENT FACTURE FACT-2025-004476,,9163.42,Virement reçu,4476.0,,2025-07-23,,,2025-07-21
1030,2025-07-21,VIREMENT Delmas Blanchard SAR,N° FACT-2025-001106,,8720.82,Règlement client,1106.0,,2025-07-23,,,2025-07-21
1031,2025-07-21,REGLEMENT Charpentier S.A.,N° FACT-2025-003303,,7161.84,Règlement client,3303.0,,2025-07-23,,,2025-07-21
1032,2025-07-21,VIREMENT Le Goffboeuf Mairie,FACT N°FACT-2025-004335,,7082.62,Paiement conforme,4335.0,,2025-07-23,,,2025-07-21
1033,2025-07-21,PAIEMENT Dijoux Marques et Fi,FACT N°FACT-2025-002202,,6354.13,,2202.0,,2025-07-21,,,2025-07-21
1034,2025-07-21,REGLEMENT Lemonnierdan Collège,FACT N°FACT-2025-002861,,568.68,,2861.0,,2025-07-23,,,2025-07-21
1035,2025-07-21,PRLV Rivière,REGLEMENT FACT-2025-001388,,2810.17,Facture soldée,1388.0,,2025-07-22,,,2025-07-21
1036,2025-07-21,VIREMENT Vallée,PAIEMENT FACTURE FACT-2025-000203,,9107.4,Règlement client,203.0,,2025-07-23,,,2025-07-21
1037,2025-07-21,PAIEMENT Maury-sur-Royer Cons,REGLEMENT FACT-2025-000293,,6425.8,Paiement conforme,293.0,,2025-07-22,,,2025-07-21
1038,2025-07-21,PAIEMENT Alexandre Boulanger ,FACT FACT-2025-001711,,4829.04,,1711.0,,2025-07-22,,,2025-07-21
1039,2025-07-21,VIR SEPA Muller-sur-Ribeiro M,FACT FACT-2025-000487,,3473.86,Règlement client,487.0,,2025-07-22,,,2025-07-21
1040,2025-07-21,PAIEMENT Jourdan Langlois S.A,N° FACT-2025-001756,,4304.02,Virement reçu,1756.0,,2025-07-21,,,2025-07-21
1041,2025-07-21,REGLEMENT Pereiradan Collège,FACTURE FACT-2025-002070,,688.42,,2070.0,,2025-07-22,,,2025-07-21
1042,2025-07-21,VIR Perret Collège,FACTURE FACT-2025-001090,,7940.83,Facture soldée,1090.0,,2025-07-22,,,2025-07-21
1043,2025-07-21,PRLV Maury Université,FACTURE FACT-2025-003099,,3764.35,Paiement conforme,3099.0,,2025-07-23,,,2025-07-21
1044,2025-07-21,PAIEMENT Giraud S.A.,N° FACT-2025-001165,,5085.75,Règlement client,1165.0,,2025-07-23,,,2025-07-21
1045,2025-07-21,CB Laine Blot et Fils,N° FACT-2025-001967,,3826.72,Facture soldée,1967.0,,2025-07-23,,,2025-07-21
1046,2025-07-21,VIREMENT Baudry Lycée,N° FACT-2025-000663,,5707.59,Paiement conforme,663.0,,2025-07-23,,,2025-07-21
1047,2025-07-21,PAIEMENT Lemonnier Potier et ,FACTURE FACT-2025-001257,,4736.69,Virement reçu,1257.0,,2025-07-23,,,2025-07-21
1048,2025-07-21,VIR Blondel SARL,FACT FACT-2025-000008,,10171.99,Paiement conforme,8.0,,2025-07-21,,,2025-07-21
1049,2025-07-21,CHEQUE Charles Lycée,REF FACT-2025-001238,,9472.9,Paiement conforme,1238.0,,2025-07-21,,,2025-07-21
1050,2025-07-21,VIR SEPA Alexandre Collège,REF FACT-2025-003306,,7889.6,Règlement client,3306.0,,2025-07-22,,,2025-07-21
1051,2025-07-21,VIR Riou Costa S.A.R.L.,FACT FACT-2025-003274,,6687.57,,3274.0,,2025-07-23,,,2025-07-21
1052,2025-07-21,PRLV Charpentier SA,FACTURE FACT-2025-001646,,497.13,,1646.0,,2025-07-21,,,2025-07-21
1053,2025-07-21,CB Wagner Jean S.A.S.,REGLEMENT FACT-2025-004100,,2448.07,Virement reçu,4100.0,,2025-07-23,,,2025-07-21
1054,2025-07-21,VIREMENT Clément Delmas S.A.,FACTURE FACT-2025-000743,,4744.17,Règlement client,743.0,,2025-07-22,,,2025-07-21
1055,2025-07-21,VIREMENT Lebon Jacquet S.A.R.,REGLEMENT FACT-2025-004405,,8067.73,Paiement conforme,4405.0,,2025-07-23,,,2025-07-21
1056,2025-07-21,VIREMENT Nguyen Mairie,PAIEMENT FACTURE FACT-2025-000349,,632.54,Paiement conforme,349.0,,2025-07-21,,,2025-07-21
1057,2025-07-21,VIR SEPA Dumont-les-Bains Pré,N° FACT-2025-004823,,3665.85,Virement reçu,4823.0,,2025-07-21,,,2025-07-21
1058,2025-07-21,REGLEMENT Piresdan Lycée,FACT FACT-2025-004529,,7919.13,Facture soldée,4529.0,,2025-07-22,,,2025-07-21
1059,2025-07-21,REGLEMENT Alexandre SARL,FACT FACT-2025-000258,,6651.54,Virement reçu,258.0,,2025-07-23,,,2025-07-21
1060,2025-07-21,PRLV Bazin Hôpital,FACTURE FACT-2025-003583,,3064.86,,3583.0,,2025-07-22,,,2025-07-21
1061,2025-07-21,REGLEMENT Lévy,FACT FACT-2025-004604,,4840.84,Paiement conforme,4604.0,,2025-07-23,,,2025-07-21
1062,2025-07-21,VIREMENT Pelletier,FACTURE FACT-2025-000803,,5519.74,Paiement conforme,803.0,,2025-07-23,,,2025-07-21
1063,2025-07-21,REGLEMENT Lenoir Conseil Dépar,PAIEMENT FACTURE FACT-2025-004773,,1716.86,Paiement conforme,4773.0,,2025-07-23,,,2025-07-21
1064,2025-07-21,VIR Sainte Jules Préfect,PAIEMENT FACTURE FACT-2025-002925,,380.48,Règlement client,2925.0,,2025-07-23,,,2025-07-21
1065,2025-07-21,CHEQUE Pierre Chevalier S.A,N° FACT-2025-003113,,6892.7,Règlement client,3113.0,,2025-07-21,,,2025-07-21
1066,2025-07-21,CHEQUE Saint Henriette Univ,FACTURE FACT-2025-003119,,192.89,Règlement client,3119.0,,2025-07-22,,,2025-07-21
1067,2025-07-21,PRLV Sainte Jules Préfect,FACTURE FACT-2025-001799,,4849.86,Facture soldée,1799.0,,2025-07-23,,,2025-07-21
1068,2025-07-21,VIR SEPA Tanguy Mairie,PAIEMENT FACTURE FACT-2025-000507,,7990.55,,507.0,,2025-07-23,,,2025-07-21
1069,2025-07-21,VIR Perrot S.A.R.L.,FACT FACT-2025-002984,,620.67,Paiement conforme,2984.0,,2025-07-23,,,2025-07-21
1070,2025-07-21,VIR SEPA Allard Collège,FACT FACT-2025-000881,,1431.58,Paiement conforme,881.0,,2025-07-21,,,2025-07-21
1071,2025-07-21,CB Lebrun Préfecture,PAIEMENT FACTURE FACT-2025-001554,,2541.48,Virement reçu,1554.0,,2025-07-22,,,2025-07-21
1072,2025-07-21,VIREMENT Saint Bertrand Mairi,REF FACTURE FACT-2025-001191,,1787.81,Facture soldée,1191.0,,2025-07-22,,,2025-07-21
1073,2025-07-21,PAIEMENT ChrétienBourg Mairie,FACTURE FACT-2025-000672,,7912.53,Facture soldée,672.0,,2025-07-23,,,2025-07-21
1074,2025-07-21,VIR Fernandes,FACTURE FACT-2025-001989,,8365.07,Facture soldée,1989.0,,2025-07-23,,,2025-07-21
1075,2025-07-21,PRLV Lacroix Carpentier e,N° FACT-2025-002066,,3760.73,Virement reçu,2066.0,,2025-07-23,,,2025-07-21
1076,2025-07-21,CB Giraud,REF FACT-2025-004394,,4233.85,,4394.0,,2025-07-23,,,2025-07-21
