INVOICE_ID,CLIENT_ID,INVOICE_DATE,PAYMENT_DATE,STATUS,INVOICE_NUMBER,INVOICE_YEAR,PO,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,CLIENT_TYPE,CREATED_AT,TOTAL_HT,AMOUNT_TTC,MONTANT_TVA,RAS_5P,RAS_TVA,AMOUNT_TO_PAY
421,693,2025-07-22,,UNPAID,FACT-2025-000421,2025,PO-6167,910.1,6,2025-07-24,2025-07-28,2025-08-06,Prestation La possibilité de rouler de manière sûre,PRIVATE,2025-07-22,5460.59,6006.65,546.06,0.0,0.0,6006.65
422,505,2025-07-22,2025-07-22,PAID,FACT-2025-000422,2025,PO-4638,116.15,66,2025-07-24,2025-07-27,2025-10-07,Prestation Le pouvoir d'innover naturellement,PUBLIC,2025-07-22,7666.2,9199.44,1533.24,383.31,1149.93,7666.2
423,769,2025-07-22,2025-07-22,PAID,FACT-2025-000423,2025,PO-7450,61.28,70,2025-07-24,2025-07-26,2025-08-12,Prestation Le confort de concrétiser vos projets sans soucis,PRIVATE,2025-07-22,4289.44,4525.36,235.92,0.0,0.0,4525.36
424,703,2025-07-22,2025-07-22,PAID,FACT-2025-000424,2025,PO-4452,52.3,89,2025-07-22,2025-07-26,2025-08-21,Prestation L'assurance d'évoluer à la pointe,PRIVATE,2025-07-22,4654.7,4910.71,256.01,0.0,0.0,4910.71
425,389,2025-07-22,2025-07-22,PAID,FACT-2025-000425,2025,PO-4885,359.68,24,2025-07-24,2025-07-25,2025-09-16,Prestation Le plaisir d'atteindre vos buts de manière sûre,PUBLIC,2025-07-22,8632.24,10358.69,1726.45,431.61,1294.84,8632.24
426,276,2025-07-22,2025-07-22,PAID,FACT-2025-000426,2025,PO-7099,186.59,27,2025-07-23,2025-07-28,2025-09-18,Prestation L'avantage d'innover à la pointe,PUBLIC,2025-07-22,5037.82,6045.38,1007.56,251.89,755.67,5037.82
427,374,2025-07-22,2025-07-22,PAID,FACT-2025-000427,2025,PO-2636,18.9,74,2025-07-23,2025-07-26,2025-10-02,Prestation Le plaisir de concrétiser vos projets de manière efficace,PRIVATE,2025-07-22,1398.28,1677.94,279.66,0.0,0.0,1677.94
428,739,2025-07-22,2025-07-22,PAID,FACT-2025-000428,2025,PO-1159,203.72,19,2025-07-23,2025-07-25,2025-10-16,Prestation L'art d'évoluer de manière efficace,PRIVATE,2025-07-22,3870.75,4644.9,774.15,0.0,0.0,4644.9
429,181,2025-07-22,,SENT,FACT-2025-000429,2025,,127.0,67,2025-07-23,2025-07-27,2025-08-23,Prestation Le pouvoir de louer à sa source,PRIVATE,2025-07-22,8508.96,10210.75,1701.79,0.0,0.0,10210.75
430,499,2025-07-22,,UNPAID,FACT-2025-000430,2025,PO-1983,44.02,13,2025-07-23,2025-07-26,2025-10-16,Prestation Le droit d'évoluer à l'état pur,PUBLIC,2025-07-22,572.32,686.78,114.46,28.62,85.85,572.32
431,221,2025-07-22,2025-07-22,PAID,FACT-2025-000431,2025,PO-5222,72.62,47,2025-07-23,2025-07-27,2025-08-18,Prestation L'art d'avancer plus rapidement,PUBLIC,2025-07-22,3413.1,4095.72,682.62,170.66,511.97,3413.1
432,353,2025-07-22,2025-07-22,PAID,FACT-2025-000432,2025,PO-9821,87.54,78,2025-07-22,2025-07-26,2025-08-21,Prestation La liberté de concrétiser vos projets de manière efficace,PUBLIC,2025-07-22,6827.9,8193.48,1365.58,341.39,1024.18,6827.9
433,179,2025-07-22,2025-07-22,PAID,FACT-2025-000433,2025,,51.85,95,2025-07-23,2025-07-26,2025-09-16,Prestation L'avantage de concrétiser vos projets plus facilement,PRIVATE,2025-07-22,4926.19,5418.81,492.62,0.0,0.0,5418.81
434,391,2025-07-22,2025-07-22,PAID,FACT-2025-000434,2025,PO-6527,69.73,22,2025-07-24,2025-07-27,2025-10-04,Prestation L'avantage de concrétiser vos projets avant-tout,PUBLIC,2025-07-22,1534.0,1840.8,306.8,76.7,230.1,1534.0
435,432,2025-07-22,2025-07-22,PAID,FACT-2025-000435,2025,PO-4739,825.46,11,2025-07-24,2025-07-29,2025-10-18,Prestation La liberté de concrétiser vos projets à l'état pur,PUBLIC,2025-07-22,9080.02,10896.02,1816.0,454.0,1362.0,9080.02
436,322,2025-07-22,2025-07-22,PAID,FACT-2025-000436,2025,,70.44,57,2025-07-23,2025-07-26,2025-09-09,Prestation L'avantage d'atteindre vos buts avant-tout,PUBLIC,2025-07-22,4015.01,4818.01,803.0,200.75,602.25,4015.01
437,372,2025-07-22,2025-07-22,PARTIAL,FACT-2025-000437,2025,PO-4844,174.94,24,2025-07-24,2025-07-29,2025-10-11,Prestation Le confort de louer plus facilement,PRIVATE,2025-07-22,4198.49,4429.41,230.92,0.0,0.0,4429.41
438,678,2025-07-22,2025-07-22,PAID,FACT-2025-000438,2025,PO-1431,124.42,9,2025-07-23,2025-07-24,2025-09-01,Prestation L'assurance d'avancer avant-tout,PRIVATE,2025-07-22,1119.79,1231.77,111.98,0.0,0.0,1231.77
439,790,2025-07-22,2025-07-22,PAID,FACT-2025-000439,2025,PO-7387,565.38,11,2025-07-23,2025-07-28,2025-08-16,Prestation La liberté de louer plus rapidement,PUBLIC,2025-07-22,6219.21,7463.05,1243.84,310.96,932.88,6219.21
440,317,2025-07-22,2025-07-22,PAID,FACT-2025-000440,2025,PO-6846,19.87,68,2025-07-22,2025-07-24,2025-09-11,Prestation Le droit d'atteindre vos buts de manière sûre,PRIVATE,2025-07-22,1351.48,1425.81,74.33,0.0,0.0,1425.81
441,334,2025-07-22,,OVERDUE,FACT-2025-000441,2025,PO-8480,307.26,18,2025-07-23,2025-07-27,2025-10-14,Prestation Le pouvoir d'avancer à sa source,PRIVATE,2025-07-22,5530.6,6636.72,1106.12,0.0,0.0,6636.72
442,647,2025-07-22,2025-07-22,PAID,FACT-2025-000442,2025,,160.78,40,2025-07-24,2025-07-29,2025-09-30,Prestation L'art de concrétiser vos projets de manière sûre,PUBLIC,2025-07-22,6431.33,7717.6,1286.27,321.57,964.7,6431.33
443,494,2025-07-22,2025-07-22,PAID,FACT-2025-000443,2025,PO-1001,109.45,34,2025-07-24,2025-07-26,2025-08-17,Prestation L'art d'innover sans soucis,PRIVATE,2025-07-22,3721.25,3925.92,204.67,0.0,0.0,3925.92
444,536,2025-07-22,2025-07-22,PAID,FACT-2025-000444,2025,,2.89,63,2025-07-22,2025-07-25,2025-09-11,Prestation L'assurance d'innover sans soucis,PUBLIC,2025-07-22,182.34,218.81,36.47,9.12,27.35,182.34
446,562,2025-07-22,,UNPAID,FACT-2025-000446,2025,,138.35,32,2025-07-23,2025-07-25,2025-09-27,Prestation Le confort d'innover à sa source,PRIVATE,2025-07-22,4427.35,4670.85,243.5,0.0,0.0,4670.85
447,662,2025-07-22,2025-07-22,PAID,FACT-2025-000447,2025,,138.07,31,2025-07-23,2025-07-27,2025-09-03,Prestation L'assurance de louer de manière efficace,PRIVATE,2025-07-22,4280.17,5136.2,856.03,0.0,0.0,5136.2
448,628,2025-07-22,2025-07-22,PAID,FACT-2025-000448,2025,PO-2121,153.32,35,2025-07-24,2025-07-27,2025-09-11,Prestation L'avantage d'avancer plus rapidement,PUBLIC,2025-07-22,5366.25,6439.5,1073.25,268.31,804.94,5366.25
449,187,2025-07-22,2025-07-22,PAID,FACT-2025-000449,2025,,177.59,35,2025-07-22,2025-07-25,2025-08-20,Prestation Le plaisir d'innover autrement,PUBLIC,2025-07-22,6215.52,7458.62,1243.1,310.78,932.33,6215.52
452,239,2025-07-22,2025-07-22,PAID,FACT-2025-000452,2025,,87.12,40,2025-07-22,2025-07-24,2025-08-07,Prestation Le plaisir de changer avant-tout,PRIVATE,2025-07-22,3484.94,3833.43,348.49,0.0,0.0,3833.43
453,475,2025-07-22,2025-07-22,PAID,FACT-2025-000453,2025,PO-7429,396.35,19,2025-07-24,2025-07-25,2025-09-17,Prestation La liberté d'innover à sa source,PUBLIC,2025-07-22,7530.64,9036.77,1506.13,376.53,1129.6,7530.64
454,74,2025-07-22,2025-07-22,PAID,FACT-2025-000454,2025,PO-5078,172.07,49,2025-07-24,2025-07-28,2025-08-29,Prestation Le confort d'atteindre vos buts en toute tranquilité,PRIVATE,2025-07-22,8431.24,8894.96,463.72,0.0,0.0,8894.96
455,395,2025-07-22,2025-07-22,PAID,FACT-2025-000455,2025,PO-4415,567.67,13,2025-07-23,2025-07-25,2025-08-10,Prestation La liberté d'évoluer de manière efficace,PUBLIC,2025-07-22,7379.7,8855.64,1475.94,368.99,1106.95,7379.7
456,485,2025-07-22,2025-07-22,PAID,FACT-2025-000456,2025,PO-5150,76.14,96,2025-07-23,2025-07-26,2025-09-16,Prestation L'avantage de concrétiser vos projets de manière sûre,PRIVATE,2025-07-22,7309.55,8771.46,1461.91,0.0,0.0,8771.46
457,493,2025-07-22,2025-07-22,PAID,FACT-2025-000457,2025,PO-2850,7.16,86,2025-07-24,2025-07-27,2025-08-31,Prestation Le plaisir d'innover naturellement,PUBLIC,2025-07-22,615.67,738.8,123.13,30.78,92.35,615.67
458,242,2025-07-22,2025-07-22,PAID,FACT-2025-000458,2025,PO-4982,106.19,75,2025-07-24,2025-07-28,2025-09-16,Prestation Le droit d'innover autrement,PRIVATE,2025-07-22,7964.46,8402.51,438.05,0.0,0.0,8402.51
459,10,2025-07-22,2025-07-22,PAID,FACT-2025-000459,2025,PO-3583,16.51,99,2025-07-22,2025-07-27,2025-10-05,Prestation Le droit d'avancer naturellement,PUBLIC,2025-07-22,1634.42,1961.3,326.88,81.72,245.16,1634.42
460,512,2025-07-22,,OVERDUE,FACT-2025-000460,2025,PO-3521,123.09,81,2025-07-22,2025-07-27,2025-09-18,Prestation Le confort d'avancer en toute tranquilité,PRIVATE,2025-07-22,9970.03,10518.38,548.35,0.0,0.0,10518.38
461,719,2025-07-22,2025-07-22,PAID,FACT-2025-000461,2025,,44.94,72,2025-07-24,2025-07-25,2025-08-22,Prestation Le droit de louer à la pointe,PRIVATE,2025-07-22,3235.72,3882.86,647.14,0.0,0.0,3882.86
462,450,2025-07-22,2025-07-22,PAID,FACT-2025-000462,2025,,202.55,18,2025-07-24,2025-07-26,2025-08-08,Prestation L'avantage d'évoluer autrement,PRIVATE,2025-07-22,3645.86,4010.45,364.59,0.0,0.0,4010.45
463,497,2025-07-22,2025-07-22,PAID,FACT-2025-000463,2025,PO-9906,280.03,25,2025-07-24,2025-07-28,2025-10-16,Prestation L'avantage de concrétiser vos projets naturellement,PUBLIC,2025-07-22,7000.67,8400.8,1400.13,350.03,1050.1,7000.67
464,357,2025-07-22,,UNPAID,FACT-2025-000464,2025,PO-9702,84.89,71,2025-07-23,2025-07-27,2025-09-10,Prestation L'art d'innover naturellement,PUBLIC,2025-07-22,6026.93,7232.32,1205.39,301.35,904.04,6026.93
465,159,2025-07-22,2025-07-22,PAID,FACT-2025-000465,2025,PO-7210,45.95,100,2025-07-23,2025-07-26,2025-09-08,Prestation L'avantage de changer autrement,PUBLIC,2025-07-22,4595.38,5514.46,919.08,229.77,689.31,4595.38
466,752,2025-07-22,,UNPAID,FACT-2025-000466,2025,PO-9830,26.49,93,2025-07-22,2025-07-23,2025-09-21,Prestation Le confort de concrétiser vos projets avant-tout,PUBLIC,2025-07-22,2463.99,2956.79,492.8,123.2,369.6,2463.99
467,397,2025-07-22,,UNPAID,FACT-2025-000467,2025,PO-6276,43.94,37,2025-07-22,2025-07-27,2025-10-08,Prestation La possibilité d'innover de manière sûre,PRIVATE,2025-07-22,1625.9,1788.49,162.59,0.0,0.0,1788.49
468,114,2025-07-22,2025-07-22,PAID,FACT-2025-000468,2025,,408.01,23,2025-07-22,2025-07-27,2025-08-14,Prestation Le pouvoir de louer autrement,PUBLIC,2025-07-22,9384.22,11261.06,1876.84,469.21,1407.63,9384.22
469,207,2025-07-22,2025-07-22,PAID,FACT-2025-000469,2025,PO-9615,115.06,50,2025-07-22,2025-07-26,2025-08-30,Prestation La possibilité d'atteindre vos buts plus facilement,PUBLIC,2025-07-22,5753.02,6903.62,1150.6,287.65,862.95,5753.02
470,639,2025-07-22,2025-07-22,PAID,FACT-2025-000470,2025,PO-4419,24.84,92,2025-07-24,2025-07-29,2025-09-07,Prestation Le confort d'évoluer naturellement,PRIVATE,2025-07-22,2285.16,2410.84,125.68,0.0,0.0,2410.84
471,672,2025-07-22,,UNPAID,FACT-2025-000471,2025,,9.74,72,2025-07-23,2025-07-24,2025-10-04,Prestation La liberté d'évoluer de manière sûre,PRIVATE,2025-07-22,700.93,841.12,140.19,0.0,0.0,841.12
472,426,2025-07-22,2025-07-22,PAID,FACT-2025-000472,2025,,188.96,39,2025-07-23,2025-07-24,2025-09-09,Prestation La liberté d'évoluer en toute tranquilité,PRIVATE,2025-07-22,7369.57,7774.9,405.33,0.0,0.0,7774.9
473,532,2025-07-22,2025-07-22,PAID,FACT-2025-000473,2025,PO-3931,29.05,68,2025-07-22,2025-07-23,2025-09-04,Prestation Le droit d'évoluer à la pointe,PRIVATE,2025-07-22,1975.66,2370.79,395.13,0.0,0.0,2370.79
474,572,2025-07-22,2025-07-22,PAID,FACT-2025-000474,2025,PO-8515,103.87,74,2025-07-24,2025-07-29,2025-09-28,Prestation Le pouvoir d'avancer avant-tout,PUBLIC,2025-07-22,7686.21,9223.45,1537.24,384.31,1152.93,7686.21
475,720,2025-07-22,2025-07-22,PAID,FACT-2025-000475,2025,PO-3591,36.27,52,2025-07-24,2025-07-28,2025-08-19,Prestation La possibilité d'atteindre vos buts autrement,PRIVATE,2025-07-22,1885.93,2263.12,377.19,0.0,0.0,2263.12
476,547,2025-07-22,,OVERDUE,FACT-2025-000476,2025,PO-8054,132.04,42,2025-07-24,2025-07-28,2025-09-20,Prestation L'art d'innover plus rapidement,PRIVATE,2025-07-22,5545.81,6100.39,554.58,0.0,0.0,6100.39
477,744,2025-07-22,2025-07-22,PAID,FACT-2025-000477,2025,PO-5162,22.4,99,2025-07-23,2025-07-28,2025-09-05,Prestation L'art d'évoluer plus rapidement,PUBLIC,2025-07-22,2217.89,2661.47,443.58,110.89,332.68,2217.89
478,369,2025-07-22,2025-07-22,PAID,FACT-2025-000478,2025,PO-3213,11.98,37,2025-07-23,2025-07-27,2025-09-25,Prestation Le pouvoir de rouler avant-tout,PRIVATE,2025-07-22,443.16,531.79,88.63,0.0,0.0,531.79
479,310,2025-07-22,2025-07-22,PAID,FACT-2025-000479,2025,,32.5,99,2025-07-22,2025-07-25,2025-09-03,Prestation Le confort d'évoluer à sa source,PRIVATE,2025-07-22,3217.56,3861.07,643.51,0.0,0.0,3861.07
480,567,2025-07-22,,OVERDUE,FACT-2025-000480,2025,PO-3557,326.34,5,2025-07-24,2025-07-29,2025-10-18,Prestation Le pouvoir d'atteindre vos buts en toute tranquilité,PUBLIC,2025-07-22,1631.68,1958.02,326.34,81.58,244.75,1631.68
481,142,2025-07-22,2025-07-22,PAID,FACT-2025-000481,2025,PO-4562,67.61,39,2025-07-23,2025-07-26,2025-10-19,Prestation Le confort d'atteindre vos buts à la pointe,PRIVATE,2025-07-22,2636.81,2781.83,145.02,0.0,0.0,2781.83
482,752,2025-07-22,2025-07-22,PAID,FACT-2025-000482,2025,,92.97,89,2025-07-22,2025-07-25,2025-10-06,Prestation La possibilité de concrétiser vos projets à sa source,PUBLIC,2025-07-22,8274.48,9929.38,1654.9,413.72,1241.17,8274.48
483,98,2025-07-22,2025-07-22,PAID,FACT-2025-000483,2025,,527.75,11,2025-07-24,2025-07-27,2025-08-10,Prestation L'assurance de concrétiser vos projets plus rapidement,PUBLIC,2025-07-22,5805.21,6966.25,1161.04,290.26,870.78,5805.21
484,790,2025-07-22,2025-07-22,PAID,FACT-2025-000484,2025,PO-1187,87.79,99,2025-07-23,2025-07-26,2025-09-30,Prestation La liberté de louer naturellement,PUBLIC,2025-07-22,8691.53,10429.84,1738.31,434.58,1303.73,8691.53
485,650,2025-07-22,2025-07-22,PAID,FACT-2025-000485,2025,PO-9231,7.25,70,2025-07-24,2025-07-28,2025-08-12,Prestation Le droit de rouler de manière efficace,PRIVATE,2025-07-22,507.7,609.24,101.54,0.0,0.0,609.24
486,715,2025-07-22,2025-07-22,PAID,FACT-2025-000486,2025,PO-2475,171.96,58,2025-07-22,2025-07-24,2025-08-12,Prestation La possibilité de louer à sa source,PRIVATE,2025-07-22,9973.94,11968.73,1994.79,0.0,0.0,11968.73
487,228,2025-07-22,2025-07-22,PAID,FACT-2025-000487,2025,PO-1807,56.2,61,2025-07-23,2025-07-26,2025-09-25,Prestation L'assurance de rouler de manière sûre,PUBLIC,2025-07-22,3428.06,4113.67,685.61,171.4,514.21,3428.06
488,562,2025-07-22,2025-07-22,PAID,FACT-2025-000488,2025,,48.91,90,2025-07-23,2025-07-26,2025-08-16,Prestation L'assurance d'atteindre vos buts à la pointe,PRIVATE,2025-07-22,4401.46,4643.54,242.08,0.0,0.0,4643.54
489,493,2025-07-22,2025-07-22,PAID,FACT-2025-000489,2025,PO-9589,79.95,72,2025-07-24,2025-07-26,2025-10-07,Prestation Le droit de rouler en toute tranquilité,PUBLIC,2025-07-22,5756.17,6907.4,1151.23,287.81,863.43,5756.17
490,253,2025-07-22,,UNPAID,FACT-2025-000490,2025,PO-7776,44.62,74,2025-07-22,2025-07-23,2025-09-09,Prestation Le droit d'avancer avant-tout,PRIVATE,2025-07-22,3301.78,3483.38,181.6,0.0,0.0,3483.38
492,789,2025-07-22,2025-07-22,PAID,FACT-2025-000492,2025,PO-1735,173.73,57,2025-07-23,2025-07-25,2025-09-19,Prestation Le pouvoir de rouler en toute tranquilité,PRIVATE,2025-07-22,9902.58,11883.1,1980.52,0.0,0.0,11883.1
493,240,2025-07-22,,UNPAID,FACT-2025-000493,2025,,569.49,15,2025-07-22,2025-07-25,2025-08-25,Prestation La liberté d'atteindre vos buts naturellement,PUBLIC,2025-07-22,8542.37,10250.84,1708.47,427.12,1281.36,8542.37
494,249,2025-07-22,2025-07-22,PAID,FACT-2025-000494,2025,PO-8719,464.57,15,2025-07-24,2025-07-26,2025-09-11,Prestation L'avantage d'avancer à sa source,PUBLIC,2025-07-22,6968.57,8362.28,1393.71,348.43,1045.29,6968.57
495,24,2025-07-22,2025-07-22,PAID,FACT-2025-000495,2025,PO-3315,56.8,97,2025-07-23,2025-07-25,2025-10-13,Prestation L'art de concrétiser vos projets à sa source,PRIVATE,2025-07-22,5509.6,6060.56,550.96,0.0,0.0,6060.56
497,262,2025-07-22,2025-07-22,PAID,FACT-2025-000497,2025,PO-1136,199.87,35,2025-07-22,2025-07-23,2025-09-11,Prestation La liberté d'innover avant-tout,PRIVATE,2025-07-22,6995.61,7380.37,384.76,0.0,0.0,7380.37
498,69,2025-07-22,,UNPAID,FACT-2025-000498,2025,PO-7237,3.44,84,2025-07-23,2025-07-26,2025-09-21,Prestation Le confort d'atteindre vos buts en toute tranquilité,PRIVATE,2025-07-22,288.88,317.77,28.89,0.0,0.0,317.77
499,521,2025-07-22,2025-07-22,PAID,FACT-2025-000499,2025,PO-9202,500.95,12,2025-07-24,2025-07-25,2025-09-15,Prestation Le plaisir d'évoluer à sa source,PUBLIC,2025-07-22,6011.35,7213.62,1202.27,300.57,901.7,6011.35
500,469,2025-07-22,2025-07-22,PAID,FACT-2025-000500,2025,PO-3572,124.21,43,2025-07-24,2025-07-25,2025-08-11,Prestation Le plaisir de changer à sa source,PRIVATE,2025-07-22,5341.21,5875.33,534.12,0.0,0.0,5875.33
501,19,2025-07-22,2025-07-22,PAID,FACT-2025-000501,2025,,37.51,65,2025-07-23,2025-07-26,2025-09-20,Prestation Le pouvoir de rouler avant-tout,PRIVATE,2025-07-22,2438.43,2682.27,243.84,0.0,0.0,2682.27
502,641,2025-07-22,,OVERDUE,FACT-2025-000502,2025,PO-7436,327.46,29,2025-07-23,2025-07-27,2025-08-09,Prestation La possibilité de rouler plus rapidement,PRIVATE,2025-07-22,9496.25,10018.54,522.29,0.0,0.0,10018.54
503,673,2025-07-22,2025-07-22,PAID,FACT-2025-000503,2025,PO-7837,84.1,81,2025-07-22,2025-07-23,2025-09-23,Prestation L'assurance de changer avant-tout,PUBLIC,2025-07-22,6812.15,8174.58,1362.43,340.61,1021.82,6812.15
504,247,2025-07-22,2025-07-22,PARTIAL,FACT-2025-000504,2025,PO-3158,211.78,43,2025-07-24,2025-07-26,2025-09-29,Prestation La liberté de concrétiser vos projets naturellement,PUBLIC,2025-07-22,9106.38,10927.66,1821.28,455.32,1365.96,9106.38
505,212,2025-07-22,2025-07-22,PAID,FACT-2025-000505,2025,PO-9582,445.61,18,2025-07-24,2025-07-26,2025-10-19,Prestation L'art d'atteindre vos buts avant-tout,PUBLIC,2025-07-22,8021.04,9625.25,1604.21,401.05,1203.16,8021.04
506,139,2025-07-22,,OVERDUE,FACT-2025-000506,2025,,45.04,72,2025-07-23,2025-07-25,2025-10-17,Prestation Le droit d'innover avant-tout,PRIVATE,2025-07-22,3243.21,3891.85,648.64,0.0,0.0,3891.85
507,122,2025-07-22,2025-07-22,PAID,FACT-2025-000507,2025,,144.86,53,2025-07-22,2025-07-25,2025-08-24,Prestation L'avantage de louer avant-tout,PUBLIC,2025-07-22,7677.81,9213.37,1535.56,383.89,1151.67,7677.81
508,311,2025-07-22,,UNPAID,FACT-2025-000508,2025,,48.21,24,2025-07-23,2025-07-26,2025-08-25,Prestation La liberté de changer à sa source,PRIVATE,2025-07-22,1157.04,1220.68,63.64,0.0,0.0,1220.68
509,627,2025-07-22,2025-07-22,PAID,FACT-2025-000509,2025,PO-6886,200.13,30,2025-07-24,2025-07-27,2025-10-17,Prestation Le droit d'avancer en toute tranquilité,PUBLIC,2025-07-22,6003.97,7204.76,1200.79,300.2,900.6,6003.97
510,82,2025-07-22,2025-07-22,PAID,FACT-2025-000510,2025,PO-7348,66.16,92,2025-07-24,2025-07-28,2025-08-23,Prestation La possibilité de changer sans soucis,PRIVATE,2025-07-22,6086.65,7303.98,1217.33,0.0,0.0,7303.98
511,504,2025-07-22,2025-07-22,PAID,FACT-2025-000511,2025,,4.28,98,2025-07-23,2025-07-25,2025-08-26,Prestation La liberté de louer plus facilement,PRIVATE,2025-07-22,419.07,442.12,23.05,0.0,0.0,442.12
512,423,2025-07-22,2025-07-22,PAID,FACT-2025-000512,2025,,162.78,57,2025-07-22,2025-07-24,2025-09-01,Prestation Le plaisir d'atteindre vos buts à l'état pur,PUBLIC,2025-07-22,9278.32,11133.98,1855.66,463.92,1391.75,9278.32
513,502,2025-07-22,,UNPAID,FACT-2025-000513,2025,PO-7232,43.33,100,2025-07-24,2025-07-27,2025-10-03,Prestation L'avantage d'évoluer plus rapidement,PUBLIC,2025-07-22,4332.8,5199.36,866.56,216.64,649.92,4332.8
514,738,2025-07-22,2025-07-22,PAID,FACT-2025-000514,2025,PO-8399,58.24,91,2025-07-23,2025-07-27,2025-10-18,Prestation L'assurance de louer plus facilement,PRIVATE,2025-07-22,5299.78,5591.27,291.49,0.0,0.0,5591.27
516,572,2025-07-22,2025-07-22,PAID,FACT-2025-000516,2025,,114.14,39,2025-07-23,2025-07-28,2025-08-12,Prestation L'avantage d'innover naturellement,PUBLIC,2025-07-22,4451.58,5341.9,890.32,222.58,667.74,4451.58
517,293,2025-07-22,2025-07-22,PAID,FACT-2025-000517,2025,PO-3330,103.35,89,2025-07-23,2025-07-25,2025-09-29,Prestation La liberté de changer plus facilement,PUBLIC,2025-07-22,9198.42,11038.1,1839.68,459.92,1379.76,9198.42
518,475,2025-07-22,2025-07-22,PAID,FACT-2025-000518,2025,PO-9952,12.2,100,2025-07-24,2025-07-28,2025-08-17,Prestation Le pouvoir de changer en toute tranquilité,PUBLIC,2025-07-22,1220.4,1464.48,244.08,61.02,183.06,1220.4
519,139,2025-07-22,2025-07-22,PAID,FACT-2025-000519,2025,,24.62,76,2025-07-23,2025-07-27,2025-09-16,Prestation Le plaisir d'évoluer de manière sûre,PRIVATE,2025-07-22,1870.9,2245.08,374.18,0.0,0.0,2245.08
520,466,2025-07-22,2025-07-22,PAID,FACT-2025-000520,2025,,432.42,21,2025-07-22,2025-07-25,2025-09-16,Prestation La liberté d'évoluer avant-tout,PUBLIC,2025-07-22,9080.91,10897.09,1816.18,454.05,1362.14,9080.91
521,127,2025-07-22,2025-07-22,PAID,FACT-2025-000521,2025,PO-9383,10.38,91,2025-07-22,2025-07-23,2025-10-02,Prestation L'avantage d'innover plus rapidement,PUBLIC,2025-07-22,944.53,1133.44,188.91,47.23,141.68,944.53
522,627,2025-07-22,2025-07-22,PAID,FACT-2025-000522,2025,PO-3459,179.2,43,2025-07-22,2025-07-26,2025-10-15,Prestation L'art d'innover autrement,PUBLIC,2025-07-22,7705.78,9246.94,1541.16,385.29,1155.87,7705.78
523,167,2025-07-22,2025-07-22,PAID,FACT-2025-000523,2025,,31.96,99,2025-07-22,2025-07-24,2025-08-12,Prestation Le plaisir de changer de manière sûre,PUBLIC,2025-07-22,3164.23,3797.08,632.85,158.21,474.63,3164.23
526,623,2025-07-22,2025-07-22,PAID,FACT-2025-000526,2025,PO-1107,90.75,53,2025-07-23,2025-07-25,2025-09-02,Prestation Le confort de concrétiser vos projets autrement,PRIVATE,2025-07-22,4809.55,5290.51,480.96,0.0,0.0,5290.51
527,251,2025-07-22,,UNPAID,FACT-2025-000527,2025,PO-6718,89.82,24,2025-07-24,2025-07-27,2025-10-16,Prestation Le confort d'avancer de manière sûre,PUBLIC,2025-07-22,2155.61,2586.73,431.12,107.78,323.34,2155.61
528,38,2025-07-22,,UNPAID,FACT-2025-000528,2025,PO-7831,254.55,12,2025-07-22,2025-07-23,2025-10-18,Prestation Le confort d'avancer à sa source,PUBLIC,2025-07-22,3054.57,3665.48,610.91,152.73,458.19,3054.57
529,183,2025-07-22,,UNPAID,FACT-2025-000529,2025,,31.47,59,2025-07-22,2025-07-25,2025-10-18,Prestation L'avantage d'innover à la pointe,PUBLIC,2025-07-22,1856.45,2227.74,371.29,92.82,278.47,1856.45
530,369,2025-07-22,2025-07-22,PAID,FACT-2025-000530,2025,,998.39,9,2025-07-22,2025-07-23,2025-09-13,Prestation La possibilité d'avancer sans soucis,PRIVATE,2025-07-22,8985.54,9884.09,898.55,0.0,0.0,9884.09
531,67,2025-07-22,2025-07-22,PAID,FACT-2025-000531,2025,PO-9595,200.19,43,2025-07-23,2025-07-27,2025-08-23,Prestation Le confort de changer plus rapidement,PUBLIC,2025-07-22,8608.14,10329.77,1721.63,430.41,1291.22,8608.14
