STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID,INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER,merge_source,libele
330,2024-11-30,VIREMENT RECU,REF: FAC-2024-47086 - Formation technique,,7104.1,Paiement facture FAC-2024-47086,830.0,2025-07-28 15:45:43.045445,releve_202411.csv,,text/csv,,2024-11-30,MATCHED,,,830.0,2024-09-11,16.0,PRIVE,5920.08,1184.02,7104.1,0.0,0.0,7104.1,348.24,17.0,2024-09-11,2024-09-12,2024-11-24,Formation technique,PO-43891-yy,2024.0,PAID,2024-11-30,FAC-2024-47086,bank_statements_matched.csv + invoices_matched.csv,1
331,2025-08-06,VIREMENT RECU,REF: FAC-2025-52685 - Formation technique,,6189.46,Paiement facture FAC-2025-52685,831.0,2025-07-28 15:45:43.045445,releve_202508.csv,,text/csv,,2025-08-06,MATCHED,,,831.0,2025-06-19,88.0,PRIVE,5157.88,1031.58,6189.46,0.0,0.0,6189.46,736.84,7.0,2025-06-20,2025-06-22,2025-08-13,Formation technique,PO-50557-oG,2025.0,PAID,2025-08-06,FAC-2025-52685,bank_statements_matched.csv + invoices_matched.csv,1
332,2024-11-18,VIREMENT RECU,REF: FAC-2024-36935 - Maintenance SaaS,,1294.92,Paiement facture FAC-2024-36935,832.0,2025-07-28 15:45:43.045445,releve_202411.csv,,text/csv,,2024-11-18,MATCHED,,,832.0,2024-10-08,3.0,PRIVE,1079.1,215.82,1294.92,0.0,0.0,1294.92,215.82,5.0,2024-10-09,2024-10-10,2024-11-29,Maintenance SaaS,PO-81224-ll,2024.0,PAID,2024-11-18,FAC-2024-36935,bank_statements_matched.csv + invoices_matched.csv,1
333,2025-03-12,VIREMENT RECU,REF: FAC-2025-16903 - Maintenance SaaS,,19916.65,Paiement facture FAC-2025-16903,839.0,2025-07-28 15:45:43.045445,releve_202503.csv,,text/csv,,2025-03-12,MATCHED,,,839.0,2025-01-30,32.0,PUBLIC,19916.65,3983.33,23899.98,995.83,2987.5,19916.65,1532.05,13.0,2025-01-31,2025-02-03,2025-03-02,Maintenance SaaS,PO-65251-Do,2025.0,PAID,2025-03-12,FAC-2025-16903,bank_statements_matched.csv + invoices_matched.csv,1
334,2025-06-09,VIREMENT RECU,REF: FAC-2025-10845 - Développement logiciel,,9883.6,Paiement facture FAC-2025-10845,841.0,2025-07-28 15:45:43.045445,releve_202506.csv,,text/csv,,2025-06-09,MATCHED,,,841.0,2025-04-24,18.0,PUBLIC,9883.6,1976.72,11860.32,494.18,1482.54,9883.6,1976.72,5.0,2025-04-26,2025-04-27,2025-06-13,Développement logiciel,PO-59894-Mw,2025.0,PAID,2025-06-09,FAC-2025-10845,bank_statements_matched.csv + invoices_matched.csv,1
335,2023-10-13,VIREMENT RECU,REF: FAC-2023-95193 - Développement logiciel,,405.36,Paiement facture FAC-2023-95193,842.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-13,MATCHED,,,842.0,2023-07-30,20.0,PRIVE,337.8,67.56,405.36,0.0,0.0,405.36,84.45,4.0,2023-07-31,2023-07-31,2023-10-05,Développement logiciel,PO-75120-Nc,2023.0,PAID,2023-10-13,FAC-2023-95193,bank_statements_matched.csv + invoices_matched.csv,1
336,2025-06-17,VIREMENT RECU,REF: FAC-2025-97895 - Hébergement cloud,,3751.05,Paiement facture FAC-2025-97895,849.0,2025-07-28 15:45:43.045445,releve_202506.csv,,text/csv,,2025-06-17,MATCHED,,,849.0,2025-03-26,55.0,PUBLIC,3751.05,750.21,4501.26,187.55,562.66,3751.05,220.65,17.0,2025-03-26,2025-03-31,2025-06-19,Hébergement cloud,PO-62129-ZG,2025.0,PAID,2025-06-17,FAC-2025-97895,bank_statements_matched.csv + invoices_matched.csv,1
337,2023-10-12,VIREMENT RECU,REF: FAC-2023-30729 - Consulting IT,,7765.55,Paiement facture FAC-2023-30729,850.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-12,MATCHED,,,850.0,2023-08-21,9.0,PUBLIC,7765.55,1553.11,9318.66,388.28,1164.83,7765.55,1553.11,5.0,2023-08-23,2023-08-22,2023-09-30,Consulting IT,PO-75930-pZ,2023.0,PAID,2023-10-12,FAC-2023-30729,bank_statements_matched.csv + invoices_matched.csv,1
338,2024-08-04,VIREMENT RECU,REF: FAC-2024-31609 - Maintenance SaaS,,8869.29,Paiement facture FAC-2024-31609,854.0,2025-07-28 15:45:43.045445,releve_202408.csv,,text/csv,,2024-08-04,MATCHED,,,854.0,2024-05-26,59.0,PUBLIC,8869.28,1773.86,10643.14,443.46,1330.39,8869.29,1267.04,7.0,2024-05-26,,2024-07-24,Maintenance SaaS,PO-07391-KC,2024.0,PAID,2024-08-04,FAC-2024-31609,bank_statements_matched.csv + invoices_matched.csv,1
339,2024-11-06,VIREMENT RECU,REF: FAC-2024-79637 - Consulting IT,,23278.97,Paiement facture FAC-2024-79637,855.0,2025-07-28 15:45:43.045445,releve_202411.csv,,text/csv,,2024-11-06,MATCHED,,,855.0,2024-09-13,5.0,PRIVE,19399.14,3879.83,23278.97,0.0,0.0,23278.97,1077.73,18.0,2024-09-15,2024-09-14,2024-11-05,Consulting IT,PO-02730-Fi,2024.0,PAID,2024-11-06,FAC-2024-79637,bank_statements_matched.csv + invoices_matched.csv,1
340,2025-06-05,VIREMENT RECU,REF: FAC-2025-09247 - Licence logicielle,,7694.29,Paiement facture FAC-2025-09247,857.0,2025-07-28 15:45:43.045445,releve_202506.csv,,text/csv,,2025-06-05,MATCHED,,,857.0,2025-03-26,31.0,PUBLIC,7694.28,1538.86,9233.14,384.71,1154.14,7694.29,854.92,9.0,2025-03-26,2025-03-31,2025-06-09,Licence logicielle,PO-57273-vA,2025.0,PAID,2025-06-05,FAC-2025-09247,bank_statements_matched.csv + invoices_matched.csv,1
341,2024-07-21,VIREMENT RECU,REF: FAC-2024-39215 - Maintenance SaaS,,1601.7,Paiement facture FAC-2024-39215,859.0,2025-07-28 15:45:43.045445,releve_202407.csv,,text/csv,,2024-07-21,MATCHED,,,859.0,2024-06-15,26.0,PUBLIC,1601.69,320.34,1922.03,80.08,240.25,1601.7,1601.69,1.0,2024-06-15,,2024-07-25,Maintenance SaaS,PO-36311-rt,2024.0,PAID,2024-07-21,FAC-2024-39215,bank_statements_matched.csv + invoices_matched.csv,1
342,2025-07-15,VIREMENT RECU,REF: FAC-2025-30527 - Hébergement cloud,,8060.3,Paiement facture FAC-2025-30527,862.0,2025-07-28 15:45:43.045445,releve_202507.csv,,text/csv,,2025-07-15,MATCHED,,,862.0,2025-05-22,100.0,PRIVE,6716.92,1343.38,8060.3,0.0,0.0,8060.3,959.56,7.0,2025-05-22,2025-05-27,2025-07-03,Hébergement cloud,PO-94255-KN,2025.0,PAID,2025-07-15,FAC-2025-30527,bank_statements_matched.csv + invoices_matched.csv,1
343,2024-10-04,VIREMENT RECU,REF: FAC-2024-15933 - Formation technique,,34360.32,Paiement facture FAC-2024-15933,864.0,2025-07-28 15:45:43.045445,releve_202410.csv,,text/csv,,2024-10-04,MATCHED,,,864.0,2024-07-04,41.0,PRIVE,28633.6,5726.72,34360.32,0.0,0.0,34360.32,1431.68,20.0,2024-07-05,2024-07-06,2024-09-27,Formation technique,PO-63976-yt,2024.0,PAID,2024-10-04,FAC-2024-15933,bank_statements_matched.csv + invoices_matched.csv,1
344,2024-01-13,VIREMENT RECU,REF: FAC-2023-57874 - Hébergement cloud,,12827.51,Paiement facture FAC-2023-57874,867.0,2025-07-28 15:45:43.045445,releve_202401.csv,,text/csv,,2024-01-13,MATCHED,,,867.0,2023-10-08,2.0,PRIVE,10689.59,2137.92,12827.51,0.0,0.0,12827.51,562.61,19.0,2023-10-10,2023-10-09,2024-01-02,Hébergement cloud,PO-59051-TL,2023.0,PAID,2024-01-13,FAC-2023-57874,bank_statements_matched.csv + invoices_matched.csv,1
345,2025-04-18,VIREMENT RECU,REF: FAC-2025-02388 - Formation technique,,12849.96,Paiement facture FAC-2025-02388,874.0,2025-07-28 15:45:43.045445,releve_202504.csv,,text/csv,,2025-04-18,MATCHED,,,874.0,2025-02-02,48.0,PRIVE,10708.3,2141.66,12849.96,0.0,0.0,12849.96,1070.83,10.0,2025-02-02,2025-02-06,2025-04-18,Formation technique,PO-58637-gA,2025.0,PAID,2025-04-18,FAC-2025-02388,bank_statements_matched.csv + invoices_matched.csv,1
346,2023-09-25,VIREMENT RECU,REF: FAC-2023-63111 - Hébergement cloud,,628.91,Paiement facture FAC-2023-63111,879.0,2025-07-28 15:45:43.045445,releve_202309.csv,,text/csv,,2023-09-25,MATCHED,,,879.0,2023-08-29,8.0,PUBLIC,628.92,125.78,754.7,31.45,94.34,628.91,209.64,3.0,2023-08-31,2023-09-03,2023-09-29,Hébergement cloud,PO-98806-KU,2023.0,PAID,2023-09-25,FAC-2023-63111,bank_statements_matched.csv + invoices_matched.csv,1
347,2024-10-16,VIREMENT RECU,REF: FAC-2024-48011 - Hébergement cloud,,21334.32,Paiement facture FAC-2024-48011,880.0,2025-07-28 15:45:43.045445,releve_202410.csv,,text/csv,,2024-10-16,MATCHED,,,880.0,2024-09-04,45.0,PRIVE,17778.6,3555.72,21334.32,0.0,0.0,21334.32,1045.8,17.0,2024-09-05,2024-09-05,2024-10-31,Hébergement cloud,PO-65578-pN,2024.0,PAID,2024-10-16,FAC-2024-48011,bank_statements_matched.csv + invoices_matched.csv,1
348,2023-11-01,VIREMENT RECU,REF: FAC-2023-53908 - Consulting IT,,7518.5,Paiement facture FAC-2023-53908,882.0,2025-07-28 15:45:43.045445,releve_202311.csv,,text/csv,,2023-11-01,MATCHED,,,882.0,2023-10-02,82.0,PUBLIC,7518.49,1503.7,9022.19,375.92,1127.77,7518.5,1074.07,7.0,2023-10-02,2023-10-04,2023-11-16,Consulting IT,PO-83487-be,2023.0,PAID,2023-11-01,FAC-2023-53908,bank_statements_matched.csv + invoices_matched.csv,1
349,2025-03-27,VIREMENT RECU,REF: FAC-2025-39863 - Licence logicielle,,10167.48,Paiement facture FAC-2025-39863,883.0,2025-07-28 15:45:43.045445,releve_202503.csv,,text/csv,,2025-03-27,MATCHED,,,883.0,2025-02-17,41.0,PRIVE,8472.9,1694.58,10167.48,0.0,0.0,10167.48,847.29,10.0,2025-02-18,2025-02-21,2025-04-05,Licence logicielle,PO-02011-KB,2025.0,PAID,2025-03-27,FAC-2025-39863,bank_statements_matched.csv + invoices_matched.csv,1
350,2025-08-26,VIREMENT RECU,REF: FAC-2025-15774 - Formation technique,,10878.82,Paiement facture FAC-2025-15774,885.0,2025-07-28 15:45:43.045445,releve_202508.csv,,text/csv,,2025-08-26,MATCHED,,,885.0,2025-07-16,23.0,PRIVE,9065.68,1813.14,10878.82,0.0,0.0,10878.82,1133.21,8.0,2025-07-18,,2025-08-28,Formation technique,PO-18224-jd,2025.0,PAID,2025-08-26,FAC-2025-15774,bank_statements_matched.csv + invoices_matched.csv,1
351,2025-08-17,VIREMENT RECU,REF: FAC-2025-68245 - Hébergement cloud,,6600.06,Paiement facture FAC-2025-68245,886.0,2025-07-28 15:45:43.045445,releve_202508.csv,,text/csv,,2025-08-17,MATCHED,,,886.0,2025-05-27,45.0,PRIVE,5500.05,1100.01,6600.06,0.0,0.0,6600.06,1100.01,5.0,2025-05-29,2025-05-28,2025-08-03,Hébergement cloud,PO-92394-IK,2025.0,PAID,2025-08-17,FAC-2025-68245,bank_statements_matched.csv + invoices_matched.csv,1
352,2025-08-24,VIREMENT RECU,REF: FAC-2025-28742 - Maintenance SaaS,,3513.94,Paiement facture FAC-2025-28742,889.0,2025-07-28 15:45:43.045445,releve_202508.csv,,text/csv,,2025-08-24,MATCHED,,,889.0,2025-06-15,37.0,PRIVE,2928.28,585.66,3513.94,0.0,0.0,3513.94,154.12,19.0,2025-06-17,2025-06-19,2025-09-06,Maintenance SaaS,PO-33557-pj,2025.0,PAID,2025-08-24,FAC-2025-28742,bank_statements_matched.csv + invoices_matched.csv,1
353,2024-10-28,VIREMENT RECU,REF: FAC-2024-91319 - Consulting IT,,120.04,Paiement facture FAC-2024-91319,891.0,2025-07-28 15:45:43.045445,releve_202410.csv,,text/csv,,2024-10-28,MATCHED,,,891.0,2024-08-15,91.0,PRIVE,100.03,20.01,120.04,0.0,0.0,120.04,100.03,1.0,2024-08-16,2024-08-20,2024-10-30,Consulting IT,PO-28328-FE,2024.0,PAID,2024-10-28,FAC-2024-91319,bank_statements_matched.csv + invoices_matched.csv,1
354,2023-10-04,VIREMENT RECU,REF: FAC-2023-80983 - Consulting IT,,5643.43,Paiement facture FAC-2023-80983,892.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-04,MATCHED,,,892.0,2023-08-19,19.0,PRIVE,4702.86,940.57,5643.43,0.0,0.0,5643.43,1567.62,3.0,2023-08-21,,2023-10-13,Consulting IT,PO-01412-Wv,2023.0,PAID,2023-10-04,FAC-2023-80983,bank_statements_matched.csv + invoices_matched.csv,1
355,2023-10-27,VIREMENT RECU,REF: FAC-2023-63635 - Consulting IT,,31206.5,Paiement facture FAC-2023-63635,893.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-27,MATCHED,,,893.0,2023-08-06,43.0,PRIVE,26005.42,5201.08,31206.5,0.0,0.0,31206.5,1857.53,14.0,2023-08-06,2023-08-09,2023-10-12,Consulting IT,PO-09077-pq,2023.0,PAID,2023-10-27,FAC-2023-63635,bank_statements_matched.csv + invoices_matched.csv,1
356,2024-09-07,VIREMENT RECU,REF: FAC-2024-79379 - Licence logicielle,,19066.97,Paiement facture FAC-2024-79379,895.0,2025-07-28 15:45:43.045445,releve_202409.csv,,text/csv,,2024-09-07,MATCHED,,,895.0,2024-06-22,40.0,PRIVE,15889.14,3177.83,19066.97,0.0,0.0,19066.97,1765.46,9.0,2024-06-22,2024-06-24,2024-09-08,Licence logicielle,PO-16839-tV,2024.0,PAID,2024-09-07,FAC-2024-79379,bank_statements_matched.csv + invoices_matched.csv,1
357,2025-08-31,VIREMENT RECU,REF: FAC-2025-58618 - Consulting IT,,11353.38,Paiement facture FAC-2025-58618,898.0,2025-07-28 15:45:43.045445,releve_202508.csv,,text/csv,,2025-08-31,MATCHED,,,898.0,2025-07-08,34.0,PUBLIC,11353.38,2270.68,13624.06,567.67,1703.01,11353.38,1892.23,6.0,2025-07-10,,2025-08-28,Consulting IT,PO-25835-rV,2025.0,PAID,2025-08-31,FAC-2025-58618,bank_statements_matched.csv + invoices_matched.csv,1
358,2025-06-09,VIREMENT RECU,REF: FAC-2025-93838 - Développement logiciel,,4472.23,Paiement facture FAC-2025-93838,899.0,2025-07-28 15:45:43.045445,releve_202506.csv,,text/csv,,2025-06-09,MATCHED,,,899.0,2025-04-07,97.0,PRIVE,3726.86,745.37,4472.23,0.0,0.0,4472.23,1863.43,2.0,2025-04-07,2025-04-12,2025-06-23,Développement logiciel,PO-33163-Vp,2025.0,PAID,2025-06-09,FAC-2025-93838,bank_statements_matched.csv + invoices_matched.csv,1
359,2023-11-17,VIREMENT RECU,REF: FAC-2023-84692 - Développement logiciel,,20794.0,Paiement facture FAC-2023-84692,903.0,2025-07-28 15:45:43.045445,releve_202311.csv,,text/csv,,2023-11-17,MATCHED,,,903.0,2023-09-28,80.0,PUBLIC,20794.0,4158.8,24952.8,1039.7,3119.1,20794.0,1039.7,20.0,2023-09-28,2023-09-30,2023-11-24,Développement logiciel,PO-13840-aB,2023.0,PAID,2023-11-17,FAC-2023-84692,bank_statements_matched.csv + invoices_matched.csv,1
360,2024-08-01,VIREMENT RECU,REF: FAC-2024-20708 - Maintenance SaaS,,6638.11,Paiement facture FAC-2024-20708,904.0,2025-07-28 15:45:43.045445,releve_202408.csv,,text/csv,,2024-08-01,MATCHED,,,904.0,2024-06-02,1.0,PRIVE,5531.76,1106.35,6638.11,0.0,0.0,6638.11,1843.92,3.0,2024-06-03,2024-06-06,2024-07-19,Maintenance SaaS,PO-39613-cL,2024.0,PAID,2024-08-01,FAC-2024-20708,bank_statements_matched.csv + invoices_matched.csv,1
361,2025-05-12,VIREMENT RECU,REF: FAC-2025-11216 - Formation technique,,1375.92,Paiement facture FAC-2025-11216,905.0,2025-07-28 15:45:43.045445,releve_202505.csv,,text/csv,,2025-05-12,MATCHED,,,905.0,2025-03-27,41.0,PRIVE,1146.6,229.32,1375.92,0.0,0.0,1375.92,95.55,12.0,2025-03-27,2025-03-28,2025-04-28,Formation technique,PO-67967-XS,2025.0,PAID,2025-05-12,FAC-2025-11216,bank_statements_matched.csv + invoices_matched.csv,1
362,2023-11-25,VIREMENT RECU,REF: FAC-2023-65506 - Maintenance SaaS,,8972.58,Paiement facture FAC-2023-65506,906.0,2025-07-28 15:45:43.045445,releve_202311.csv,,text/csv,,2023-11-25,MATCHED,,,906.0,2023-08-29,49.0,PRIVE,7477.15,1495.43,8972.58,0.0,0.0,8972.58,1495.43,5.0,2023-08-31,2023-08-31,2023-11-22,Maintenance SaaS,PO-33290-xt,2023.0,PAID,2023-11-25,FAC-2023-65506,bank_statements_matched.csv + invoices_matched.csv,1
363,2024-07-15,VIREMENT RECU,REF: FAC-2024-77124 - Consulting IT,,17500.22,Paiement facture FAC-2024-77124,907.0,2025-07-28 15:45:43.045445,releve_202407.csv,,text/csv,,2024-07-15,MATCHED,,,907.0,2024-05-03,17.0,PRIVE,14583.52,2916.7,17500.22,0.0,0.0,17500.22,1041.68,14.0,2024-05-04,2024-05-08,2024-07-07,Consulting IT,PO-55926-FR,2024.0,PAID,2024-07-15,FAC-2024-77124,bank_statements_matched.csv + invoices_matched.csv,1
364,2024-02-04,VIREMENT RECU,REF: FAC-2023-73291 - Licence logicielle,,4896.5,Paiement facture FAC-2023-73291,912.0,2025-07-28 15:45:43.045445,releve_202402.csv,,text/csv,,2024-02-04,MATCHED,,,912.0,2023-12-12,87.0,PRIVE,4080.42,816.08,4896.5,0.0,0.0,4896.5,680.07,6.0,2023-12-13,,2024-01-28,Licence logicielle,PO-04818-rS,2023.0,PAID,2024-02-04,FAC-2023-73291,bank_statements_matched.csv + invoices_matched.csv,1
365,2024-12-11,VIREMENT RECU,REF: FAC-2024-13318 - Formation technique,,30744.79,Paiement facture FAC-2024-13318,913.0,2025-07-28 15:45:43.045445,releve_202412.csv,,text/csv,,2024-12-11,MATCHED,,,913.0,2024-10-30,10.0,PRIVE,25620.66,5124.13,30744.79,0.0,0.0,30744.79,1423.37,18.0,2024-11-01,,2024-12-26,Formation technique,PO-34201-xj,2024.0,PAID,2024-12-11,FAC-2024-13318,bank_statements_matched.csv + invoices_matched.csv,1
366,2024-03-13,VIREMENT RECU,REF: FAC-2024-40800 - Développement logiciel,,30384.0,Paiement facture FAC-2024-40800,916.0,2025-07-28 15:45:43.045445,releve_202403.csv,,text/csv,,2024-03-13,MATCHED,,,916.0,2024-02-03,70.0,PUBLIC,30384.0,6076.8,36460.8,1519.2,4557.6,30384.0,1688.0,18.0,2024-02-03,2024-02-08,2024-03-28,Développement logiciel,PO-42338-lM,2024.0,PAID,2024-03-13,FAC-2024-40800,bank_statements_matched.csv + invoices_matched.csv,1
367,2024-02-11,VIREMENT RECU,REF: FAC-2023-80038 - Formation technique,,15781.49,Paiement facture FAC-2023-80038,917.0,2025-07-28 15:45:43.045445,releve_202402.csv,,text/csv,,2024-02-11,MATCHED,,,917.0,2023-12-01,51.0,PUBLIC,15781.5,3156.3,18937.8,789.08,2367.23,15781.49,876.75,18.0,2023-12-02,2023-12-05,2024-02-15,Formation technique,PO-53860-OD,2023.0,PAID,2024-02-11,FAC-2023-80038,bank_statements_matched.csv + invoices_matched.csv,1
368,2025-02-22,VIREMENT RECU,REF: FAC-2025-14063 - Consulting IT,,6841.73,Paiement facture FAC-2025-14063,919.0,2025-07-28 15:45:43.045445,releve_202502.csv,,text/csv,,2025-02-22,MATCHED,,,919.0,2025-01-03,10.0,PRIVE,5701.44,1140.29,6841.73,0.0,0.0,6841.73,475.12,12.0,2025-01-03,2025-01-07,2025-02-16,Consulting IT,PO-17084-nZ,2025.0,PAID,2025-02-22,FAC-2025-14063,bank_statements_matched.csv + invoices_matched.csv,1
369,2023-10-06,VIREMENT RECU,REF: FAC-2023-28424 - Consulting IT,,10603.44,Paiement facture FAC-2023-28424,922.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-06,MATCHED,,,922.0,2023-09-08,1.0,PRIVE,8836.2,1767.24,10603.44,0.0,0.0,10603.44,589.08,15.0,2023-09-10,,2023-10-18,Consulting IT,PO-23212-pp,2023.0,PAID,2023-10-06,FAC-2023-28424,bank_statements_matched.csv + invoices_matched.csv,1
370,2024-11-11,VIREMENT RECU,REF: FAC-2024-81801 - Développement logiciel,,10498.0,Paiement facture FAC-2024-81801,923.0,2025-07-28 15:45:43.045445,releve_202411.csv,,text/csv,,2024-11-11,MATCHED,,,923.0,2024-09-10,9.0,PUBLIC,10498.0,2099.6,12597.6,524.9,1574.7,10498.0,524.9,20.0,2024-09-11,,2024-11-03,Développement logiciel,PO-24902-eP,2024.0,PAID,2024-11-11,FAC-2024-81801,bank_statements_matched.csv + invoices_matched.csv,1
371,2023-10-04,VIREMENT RECU,REF: FAC-2023-50831 - Licence logicielle,,2760.49,Paiement facture FAC-2023-50831,927.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-04,MATCHED,,,927.0,2023-08-05,95.0,PUBLIC,2760.48,552.1,3312.58,138.02,414.07,2760.49,345.06,8.0,2023-08-06,2023-08-06,2023-09-21,Licence logicielle,PO-72004-nU,2023.0,PAID,2023-10-04,FAC-2023-50831,bank_statements_matched.csv + invoices_matched.csv,1
372,2024-10-23,VIREMENT RECU,REF: FAC-2024-03040 - Hébergement cloud,,33174.54,Paiement facture FAC-2024-03040,928.0,2025-07-28 15:45:43.045445,releve_202410.csv,,text/csv,,2024-10-23,MATCHED,,,928.0,2024-07-25,92.0,PUBLIC,33174.54,6634.91,39809.45,1658.73,4976.18,33174.54,1843.03,18.0,2024-07-26,2024-07-28,2024-10-22,Hébergement cloud,PO-43350-uu,2024.0,PAID,2024-10-23,FAC-2024-03040,bank_statements_matched.csv + invoices_matched.csv,1
373,2023-10-25,VIREMENT RECU,REF: FAC-2023-30347 - Développement logiciel,,40927.14,Paiement facture FAC-2023-30347,929.0,2025-07-28 15:45:43.045445,releve_202310.csv,,text/csv,,2023-10-25,MATCHED,,,929.0,2023-08-28,30.0,PRIVE,34105.95,6821.19,40927.14,0.0,0.0,40927.14,1795.05,19.0,2023-08-30,,2023-10-17,Développement logiciel,PO-68664-jl,2023.0,PAID,2023-10-25,FAC-2023-30347,bank_statements_matched.csv + invoices_matched.csv,1
374,2025-05-06,VIREMENT RECU,REF: FAC-2025-00711 - Formation technique,,13080.98,Paiement facture FAC-2025-00711,935.0,2025-07-28 15:45:43.045445,releve_202505.csv,,text/csv,,2025-05-06,MATCHED,,,935.0,2025-04-14,58.0,PRIVE,10900.82,2180.16,13080.98,0.0,0.0,13080.98,1557.26,7.0,2025-04-14,,2025-05-20,Formation technique,PO-57274-Gt,2025.0,PAID,2025-05-06,FAC-2025-00711,bank_statements_matched.csv + invoices_matched.csv,1
375,2024-05-07,VIREMENT RECU,REF: FAC-2024-73460 - Maintenance SaaS,,9877.46,Paiement facture FAC-2024-73460,936.0,2025-07-28 15:45:43.045445,releve_202405.csv,,text/csv,,2024-05-07,MATCHED,,,936.0,2024-04-18,48.0,PRIVE,8231.22,1646.24,9877.46,0.0,0.0,9877.46,1371.87,6.0,2024-04-19,2024-04-19,2024-05-22,Maintenance SaaS,PO-76998-Zl,2024.0,PAID,2024-05-07,FAC-2024-73460,bank_statements_matched.csv + invoices_matched.csv,1
376,2024-06-09,VIREMENT RECU,REF: FAC-2024-36009 - Développement logiciel,,7470.4,Paiement facture FAC-2024-36009,939.0,2025-07-28 15:45:43.045445,releve_202406.csv,,text/csv,,2024-06-09,MATCHED,,,939.0,2024-05-04,25.0,PUBLIC,7470.4,1494.08,8964.48,373.52,1120.56,7470.4,373.52,20.0,2024-05-04,2024-05-05,2024-06-05,Développement logiciel,PO-98846-Qi,2024.0,PAID,2024-06-09,FAC-2024-36009,bank_statements_matched.csv + invoices_matched.csv,1
377,2024-08-12,VIREMENT RECU,REF: FAC-2024-82467 - Développement logiciel,,16616.21,Paiement facture FAC-2024-82467,942.0,2025-07-28 15:45:43.045445,releve_202408.csv,,text/csv,,2024-08-12,MATCHED,,,942.0,2024-06-25,94.0,PUBLIC,16616.21,3323.24,19939.45,830.81,2492.43,16616.21,1278.17,13.0,2024-06-25,2024-06-26,2024-08-09,Développement logiciel,PO-60757-Eu,2024.0,PAID,2024-08-12,FAC-2024-82467,bank_statements_matched.csv + invoices_matched.csv,1
378,2025-05-29,VIREMENT RECU,REF: FAC-2025-57050 - Formation technique,,21483.29,Paiement facture FAC-2025-57050,943.0,2025-07-28 15:45:43.045445,releve_202505.csv,,text/csv,,2025-05-29,MATCHED,,,943.0,2025-03-15,44.0,PUBLIC,21483.28,4296.66,25779.94,1074.16,3222.49,21483.29,1534.52,14.0,2025-03-16,2025-03-17,2025-05-29,Formation technique,PO-97933-yB,2025.0,PAID,2025-05-29,FAC-2025-57050,bank_statements_matched.csv + invoices_matched.csv,1
379,2024-03-10,VIREMENT RECU,REF: FAC-2023-69016 - Développement logiciel,,4758.0,Paiement facture FAC-2023-69016,944.0,2025-07-28 15:45:43.045445,releve_202403.csv,,text/csv,,2024-03-10,MATCHED,,,944.0,2023-12-30,13.0,PUBLIC,4758.0,951.6,5709.6,237.9,713.7,4758.0,317.2,15.0,2023-12-30,2023-12-31,2024-03-12,Développement logiciel,PO-97902-ur,2023.0,PAID,2024-03-10,FAC-2023-69016,bank_statements_matched.csv + invoices_matched.csv,1
380,2023-12-29,VIREMENT RECU,REF: FAC-2023-43123 - Formation technique,,4513.51,Paiement facture FAC-2023-43123,945.0,2025-07-28 15:45:43.045445,releve_202312.csv,,text/csv,,2023-12-29,MATCHED,,,945.0,2023-11-11,64.0,PUBLIC,4513.52,902.7,5416.22,225.68,677.03,4513.51,410.32,11.0,2023-11-11,,2023-12-17,Formation technique,PO-07085-hH,2023.0,PAID,2023-12-29,FAC-2023-43123,bank_statements_matched.csv + invoices_matched.csv,1
381,2025-04-05,VIREMENT RECU,REF: FAC-2025-81964 - Licence logicielle,,10126.05,Paiement facture FAC-2025-81964,947.0,2025-07-28 15:45:43.045445,releve_202504.csv,,text/csv,,2025-04-05,MATCHED,,,947.0,2025-02-05,29.0,PUBLIC,10126.05,2025.21,12151.26,506.3,1518.91,10126.05,675.07,15.0,2025-02-07,2025-02-07,2025-04-10,Licence logicielle,PO-19403-hG,2025.0,PAID,2025-04-05,FAC-2025-81964,bank_statements_matched.csv + invoices_matched.csv,1
